case:concept:name,observation,time:timestamp
S166882,Send for Credit Collection,20183.0
S171910,Send for Credit Collection,20183.0
P2842,Send for Credit Collection,20183.0
S164537,Send for Credit Collection,20183.0
S171423,Send for Credit Collection,20183.0
S171937,Send for Credit Collection,20183.0
S170472,Send for Credit Collection,20183.0
S170558,Send for Credit Collection,20183.0
S169787,Send for Credit Collection,20183.0
S170224,Send for Credit Collection,20183.0
S163104,Send for Credit Collection,20183.0
S164542,Send for Credit Collection,20183.0
S164546,Send for Credit Collection,20183.0
S166450,Send for Credit Collection,20183.0
S164548,Send for Credit Collection,20183.0
S166470,Send for Credit Collection,20183.0
S171880,Send for Credit Collection,20183.0
P3107,Send for Credit Collection,20183.0
P3101,Send for Credit Collection,20183.0
S167973,Send for Credit Collection,20183.0
S170126,Send for Credit Collection,20183.0
S168803,Send for Credit Collection,20183.0
S166456,Send for Credit Collection,20183.0
S164518,Send for Credit Collection,20183.0
S164526,Send for Credit Collection,20183.0
P3766,Send for Credit Collection,20183.0
S164522,Send for Credit Collection,20183.0
S164301,Send for Credit Collection,20183.0
S164520,Send for Credit Collection,20183.0
S169371,Send for Credit Collection,20183.0
S169389,Send for Credit Collection,20183.0
P3806,Send for Credit Collection,20183.0
S164436,Send for Credit Collection,20183.0
S175050,Send for Credit Collection,20183.0
S170322,Send for Credit Collection,20183.0
P3360,Send for Credit Collection,20183.0
S169770,Send for Credit Collection,20183.0
S169811,Send for Credit Collection,20183.0
S169862,Send for Credit Collection,20183.0
P3492,Send for Credit Collection,20183.0
S163098,Send for Credit Collection,20183.0
P207,Send for Credit Collection,20183.0
P3361,Send for Credit Collection,20183.0
S169848,Send for Credit Collection,20183.0
S168847,Send for Credit Collection,20183.0
S168842,Send for Credit Collection,20183.0
S169697,Send for Credit Collection,20183.0
P3581,Send for Credit Collection,20183.0
S169938,Send for Credit Collection,20183.0
S169911,Send for Credit Collection,20183.0
S169744,Send for Credit Collection,20183.0
S169394,Send for Credit Collection,20183.0
S168841,Send for Credit Collection,20183.0
P448,Send for Credit Collection,20183.0
S168823,Send for Credit Collection,20183.0
S167346,Send for Credit Collection,20183.0
S161009,Send for Credit Collection,20183.0
S165087,Send for Credit Collection,20183.0
S161012,Send for Credit Collection,20183.0
S170056,Send for Credit Collection,20183.0
S160949,Send for Credit Collection,20183.0
S170051,Send for Credit Collection,20183.0
S161265,Send for Credit Collection,20183.0
S161174,Send for Credit Collection,20183.0
S167262,Send for Credit Collection,20183.0
S174262,Send for Credit Collection,20183.0
S167225,Send for Credit Collection,20183.0
S166404,Send for Credit Collection,20183.0
S164940,Send for Credit Collection,20183.0
S165067,Send for Credit Collection,20183.0
S161016,Send for Credit Collection,20183.0
S170045,Send for Credit Collection,20183.0
S170049,Send for Credit Collection,20183.0
S168953,Send for Credit Collection,20183.0
S168995,Send for Credit Collection,20183.0
S168927,Send for Credit Collection,20183.0
S170040,Send for Credit Collection,20183.0
S170037,Send for Credit Collection,20183.0
P33,Send for Credit Collection,20183.0
P3158,Send for Credit Collection,20183.0
S170032,Send for Credit Collection,20183.0
P3385,Send for Credit Collection,20183.0
S167231,Send for Credit Collection,20183.0
S161379,Send for Credit Collection,20183.0
S169979,Send for Credit Collection,20183.0
S167181,Send for Credit Collection,20183.0
S168990,Send for Credit Collection,20183.0
S169971,Send for Credit Collection,20183.0
S170970,Send for Credit Collection,20183.0
S166367,Send for Credit Collection,20183.0
S161653,Send for Credit Collection,20183.0
S170661,Send for Credit Collection,20183.0
P2913,Send for Credit Collection,20183.0
P2959,Send for Credit Collection,20183.0
S170698,Send for Credit Collection,20183.0
S170244,Send for Credit Collection,20183.0
P3464,Send for Credit Collection,20183.0
S170768,Send for Credit Collection,20183.0
P3773,Send for Credit Collection,20183.0
S169960,Send for Credit Collection,20183.0
S169617,Send for Credit Collection,20183.0
S169584,Send for Credit Collection,20183.0
S169546,Send for Credit Collection,20183.0
P446,Send for Credit Collection,20183.0
P479,Send for Credit Collection,20183.0
S170014,Send for Credit Collection,20183.0
S170667,Send for Credit Collection,20183.0
S161287,Send for Credit Collection,20183.0
S161273,Send for Credit Collection,20183.0
S167041,Send for Credit Collection,20183.0
S161754,Send for Credit Collection,20183.0
S167107,Send for Credit Collection,20183.0
S161775,Send for Credit Collection,20183.0
S161755,Send for Credit Collection,20183.0
S164828,Send for Credit Collection,20183.0
S167185,Send for Credit Collection,20183.0
S164833,Send for Credit Collection,20183.0
S164844,Send for Credit Collection,20183.0
S164850,Send for Credit Collection,20183.0
S164713,Send for Credit Collection,20183.0
S164704,Send for Credit Collection,20183.0
S166421,Send for Credit Collection,20183.0
S161299,Send for Credit Collection,20183.0
S164751,Send for Credit Collection,20183.0
S170674,Send for Credit Collection,20183.0
S165718,Send for Credit Collection,20183.0
S171427,Send for Credit Collection,20183.0
S172023,Send for Credit Collection,20183.0
S169587,Send for Credit Collection,20183.0
S169425,Send for Credit Collection,20183.0
S170094,Send for Credit Collection,20183.0
P3747,Send for Credit Collection,20183.0
S165702,Send for Credit Collection,20183.0
S166047,Send for Credit Collection,20183.0
S169871,Send for Credit Collection,20183.0
P3548,Send for Credit Collection,20183.0
P3609,Send for Credit Collection,20183.0
P3690,Send for Credit Collection,20183.0
P3576,Send for Credit Collection,20183.0
S169877,Send for Credit Collection,20183.0
S169730,Send for Credit Collection,20183.0
P3560,Send for Credit Collection,20183.0
S169556,Send for Credit Collection,20183.0
S169545,Send for Credit Collection,20183.0
S169533,Send for Credit Collection,20183.0
S169493,Send for Credit Collection,20183.0
S167572,Send for Credit Collection,20183.0
S159250,Send for Credit Collection,20183.0
S169762,Send for Credit Collection,20183.0
S169753,Send for Credit Collection,20183.0
S169574,Send for Credit Collection,20183.0
S169624,Send for Credit Collection,20183.0
P3571,Send for Credit Collection,20183.0
S169449,Send for Credit Collection,20183.0
S169176,Send for Credit Collection,20183.0
S169430,Send for Credit Collection,20183.0
P460,Send for Credit Collection,20183.0
S169437,Send for Credit Collection,20183.0
S169527,Send for Credit Collection,20183.0
S168782,Send for Credit Collection,20183.0
P3863,Send for Credit Collection,20183.0
S159849,Send for Credit Collection,20183.0
S160235,Send for Credit Collection,20183.0
S157517,Send for Credit Collection,20183.0
S164877,Send for Credit Collection,20183.0
S156284,Send for Credit Collection,20183.0
S164862,Send for Credit Collection,20183.0
S166299,Send for Credit Collection,20183.0
S167520,Send for Credit Collection,20183.0
S169365,Send for Credit Collection,20183.0
S156573,Send for Credit Collection,20183.0
S169428,Send for Credit Collection,20183.0
S166051,Send for Credit Collection,20183.0
S169412,Send for Credit Collection,20183.0
S165741,Send for Credit Collection,20183.0
S169391,Send for Credit Collection,20183.0
S165754,Send for Credit Collection,20183.0
C22576,Send for Credit Collection,20183.0
S165735,Send for Credit Collection,20183.0
S155698,Send for Credit Collection,20183.0
S167035,Send for Credit Collection,20183.0
S155849,Send for Credit Collection,20183.0
S167528,Send for Credit Collection,20183.0
S155000,Send for Credit Collection,20183.0
S167526,Send for Credit Collection,20183.0
S167525,Send for Credit Collection,20183.0
S167398,Send for Credit Collection,20183.0
S167410,Send for Credit Collection,20183.0
S166319,Send for Credit Collection,20183.0
S174769,Send for Credit Collection,20183.0
S164879,Send for Credit Collection,20183.0
S167538,Send for Credit Collection,20183.0
S169627,Send for Credit Collection,20183.0
S169626,Send for Credit Collection,20183.0
S169727,Send for Credit Collection,20183.0
S149979,Send for Credit Collection,20183.0
S174972,Send for Credit Collection,20183.0
S159247,Send for Credit Collection,20183.0
S159244,Send for Credit Collection,20183.0
S159818,Send for Credit Collection,20183.0
P2409,Send for Credit Collection,20183.0
S170904,Send for Credit Collection,20183.0
S170903,Send for Credit Collection,20183.0
P297,Send for Credit Collection,20183.0
S170901,Send for Credit Collection,20183.0
S170911,Send for Credit Collection,20183.0
S164573,Send for Credit Collection,20183.0
P2832,Send for Credit Collection,20183.0
S169250,Send for Credit Collection,20183.0
S172838,Send for Credit Collection,20183.0
S172352,Send for Credit Collection,20183.0
C22370,Send for Credit Collection,20183.0
C22360,Send for Credit Collection,20183.0
S171592,Send for Credit Collection,20183.0
S170571,Send for Credit Collection,20183.0
P2095,Send for Credit Collection,20183.0
P2955,Send for Credit Collection,20183.0
P3537,Send for Credit Collection,20183.0
S171962,Send for Credit Collection,20183.0
S170700,Send for Credit Collection,20183.0
S163063,Send for Credit Collection,20183.0
S164171,Send for Credit Collection,20183.0
S162895,Send for Credit Collection,20183.0
S170669,Send for Credit Collection,20183.0
S165756,Send for Credit Collection,20183.0
S170242,Send for Credit Collection,20183.0
S169836,Send for Credit Collection,20183.0
P3504,Send for Credit Collection,20183.0
S169832,Send for Credit Collection,20183.0
S170152,Send for Credit Collection,20183.0
P3152,Send for Credit Collection,20183.0
S169925,Send for Credit Collection,20183.0
S169837,Send for Credit Collection,20183.0
P1821,Send for Credit Collection,20183.0
S172350,Send for Credit Collection,20183.0
P2533,Send for Credit Collection,20183.0
P478,Send for Credit Collection,20183.0
S165680,Send for Credit Collection,20183.0
S168774,Send for Credit Collection,20183.0
S168771,Send for Credit Collection,20183.0
S169426,Send for Credit Collection,20183.0
S159822,Send for Credit Collection,20183.0
P3611,Send for Credit Collection,20183.0
S147633,Send for Credit Collection,20183.0
S165131,Send for Credit Collection,20183.0
S155900,Send for Credit Collection,20183.0
S166267,Send for Credit Collection,20183.0
S159841,Send for Credit Collection,20183.0
S149990,Send for Credit Collection,20183.0
S157680,Send for Credit Collection,20183.0
S145098,Send for Credit Collection,20183.0
S169610,Send for Credit Collection,20183.0
S169591,Send for Credit Collection,20183.0
S169891,Send for Credit Collection,20183.0
P2548,Send for Credit Collection,20183.0
S171517,Send for Credit Collection,20183.0
S171518,Send for Credit Collection,20183.0
S171471,Send for Credit Collection,20183.0
P2521,Send for Credit Collection,20183.0
S171515,Send for Credit Collection,20183.0
P1219,Send for Credit Collection,20183.0
P2537,Send for Credit Collection,20183.0
S171776,Send for Credit Collection,20183.0
S168810,Send for Credit Collection,20183.0
P3776,Send for Credit Collection,20183.0
S168769,Send for Credit Collection,20183.0
P3480,Send for Credit Collection,20183.0
S169894,Send for Credit Collection,20183.0
P3477,Send for Credit Collection,20183.0
S170899,Send for Credit Collection,20183.0
P1021,Send for Credit Collection,20183.0
S161368,Send for Credit Collection,20183.0
S164727,Send for Credit Collection,20183.0
S170160,Send for Credit Collection,20183.0
S170159,Send for Credit Collection,20183.0
S169628,Send for Credit Collection,20183.0
S168768,Send for Credit Collection,20183.0
P3573,Send for Credit Collection,20183.0
S170221,Send for Credit Collection,20183.0
S169939,Send for Credit Collection,20183.0
S169629,Send for Credit Collection,20183.0
S169642,Send for Credit Collection,20183.0
S169702,Send for Credit Collection,20183.0
P3185,Send for Credit Collection,20183.0
S169647,Send for Credit Collection,20183.0
S169684,Send for Credit Collection,20183.0
S170205,Send for Credit Collection,20183.0
S169641,Send for Credit Collection,20183.0
S175929,Send for Credit Collection,20183.0
P3594,Send for Credit Collection,20183.0
S170199,Send for Credit Collection,20183.0
P3712,Send for Credit Collection,20183.0
S168868,Send for Credit Collection,20183.0
S168839,Send for Credit Collection,20183.0
S168829,Send for Credit Collection,20183.0
P3205,Send for Credit Collection,20183.0
P3197,Send for Credit Collection,20183.0
P3184,Send for Credit Collection,20183.0
S170154,Send for Credit Collection,20183.0
S168789,Send for Credit Collection,20183.0
S168802,Send for Credit Collection,20183.0
S169901,Send for Credit Collection,20183.0
S170175,Send for Credit Collection,20183.0
S170176,Send for Credit Collection,20183.0
S169694,Send for Credit Collection,20183.0
P3202,Send for Credit Collection,20183.0
S169507,Send for Credit Collection,20183.0
S176260,Send for Credit Collection,20183.0
S176313,Send for Credit Collection,20183.0
S167358,Send for Credit Collection,20183.0
S167108,Send for Credit Collection,20183.0
S167330,Send for Credit Collection,20183.0
S161392,Send for Credit Collection,20183.0
S169064,Send for Credit Collection,20183.0
S170086,Send for Credit Collection,20183.0
P415,Send for Credit Collection,20183.0
P3387,Send for Credit Collection,20183.0
S170083,Send for Credit Collection,20183.0
S170027,Send for Credit Collection,20183.0
S170080,Send for Credit Collection,20183.0
S166046,Send for Credit Collection,20183.0
P3240,Send for Credit Collection,20183.0
S167881,Send for Credit Collection,20183.0
S174108,Send for Credit Collection,20183.0
S175919,Send for Credit Collection,20183.0
S176623,Send for Credit Collection,20183.0
P4615,Create Fine - 550,20183.0
S175429,Send for Credit Collection,20183.0
S176271,Send for Credit Collection,20183.0
S163091,Send for Credit Collection,20183.0
S164219,Send for Credit Collection,20183.0
S163065,Send for Credit Collection,20183.0
S170158,Send for Credit Collection,20183.0
S177416,Send for Credit Collection,20183.0
S170177,Send for Credit Collection,20183.0
S161772,Send for Credit Collection,20183.0
S161764,Send for Credit Collection,20183.0
S164702,Send for Credit Collection,20183.0
S173267,Send for Credit Collection,20183.0
S174474,Send for Credit Collection,20183.0
S169797,Send for Credit Collection,20183.0
S161773,Send for Credit Collection,20183.0
S169451,Send for Credit Collection,20183.0
S169506,Send for Credit Collection,20183.0
S164220,Send for Credit Collection,20183.0
S177279,Send for Credit Collection,20183.0
S177274,Send for Credit Collection,20183.0
S177048,Send for Credit Collection,20183.0
S177880,Send for Credit Collection,20183.0
S178222,Send for Credit Collection,20183.0
S173204,Send for Credit Collection,20183.0
P1616,Send for Credit Collection,20183.0
S166497,Send for Credit Collection,20183.0
S164262,Send for Credit Collection,20183.0
S164260,Send for Credit Collection,20183.0
S163100,Send for Credit Collection,20183.0
S164259,Send for Credit Collection,20183.0
S164252,Send for Credit Collection,20183.0
S163087,Send for Credit Collection,20183.0
S164247,Send for Credit Collection,20183.0
S163071,Send for Credit Collection,20183.0
S177395,Send for Credit Collection,20183.0
P1654,Send for Credit Collection,20183.0
S176855,Send for Credit Collection,20183.0
S176856,Send for Credit Collection,20183.0
S176857,Send for Credit Collection,20183.0
S177127,Send for Credit Collection,20183.0
S177121,Send for Credit Collection,20183.0
S176852,Send for Credit Collection,20183.0
S173206,Send for Credit Collection,20183.0
S163077,Send for Credit Collection,20183.0
S175530,Send for Credit Collection,20183.0
S177403,Send for Credit Collection,20183.0
P1027,Send for Credit Collection,20183.0
S175526,Send for Credit Collection,20183.0
S173725,Send for Credit Collection,20183.0
P1617,Send for Credit Collection,20183.0
S175616,Send for Credit Collection,20183.0
S164207,Send for Credit Collection,20183.0
S171924,Send for Credit Collection,20183.0
S163080,Send for Credit Collection,20183.0
P3364,Send for Credit Collection,20183.0
S170017,Send for Credit Collection,20183.0
P32,Send for Credit Collection,20183.0
S170165,Send for Credit Collection,20183.0
S170143,Send for Credit Collection,20183.0
P3211,Send for Credit Collection,20183.0
S170204,Send for Credit Collection,20183.0
S170162,Send for Credit Collection,20183.0
S169639,Send for Credit Collection,20183.0
S170337,Send for Credit Collection,20183.0
S169942,Send for Credit Collection,20183.0
S165698,Send for Credit Collection,20183.0
S169945,Send for Credit Collection,20183.0
S165696,Send for Credit Collection,20183.0
P3198,Send for Credit Collection,20183.0
S166849,Send for Credit Collection,20183.0
S164210,Send for Credit Collection,20183.0
S163086,Send for Credit Collection,20183.0
S171965,Send for Credit Collection,20183.0
S170844,Send for Credit Collection,20183.0
P2283,Send for Credit Collection,20183.0
P2297,Send for Credit Collection,20183.0
S170476,Send for Credit Collection,20183.0
P284,Send for Credit Collection,20183.0
P2282,Send for Credit Collection,20183.0
S163483,Send for Credit Collection,20183.0
S175073,Send for Credit Collection,20183.0
S164300,Send for Credit Collection,20183.0
S175560,Send for Credit Collection,20183.0
S175547,Send for Credit Collection,20183.0
S175638,Send for Credit Collection,20183.0
S169419,Send for Credit Collection,20183.0
S173243,Send for Credit Collection,20183.0
P433,Send for Credit Collection,20183.0
S161543,Send for Credit Collection,20183.0
S167329,Send for Credit Collection,20183.0
S170063,Send for Credit Collection,20183.0
P3460,Send for Credit Collection,20183.0
S161113,Send for Credit Collection,20183.0
S167233,Send for Credit Collection,20183.0
S164934,Send for Credit Collection,20183.0
S161531,Send for Credit Collection,20183.0
S164926,Send for Credit Collection,20183.0
S169920,Send for Credit Collection,20183.0
S161393,Send for Credit Collection,20183.0
S167217,Send for Credit Collection,20183.0
S164757,Send for Credit Collection,20183.0
S161527,Send for Credit Collection,20183.0
S161532,Send for Credit Collection,20183.0
S164840,Send for Credit Collection,20183.0
S166381,Send for Credit Collection,20183.0
P1110,Send for Credit Collection,20183.0
S161397,Send for Credit Collection,20183.0
P3456,Send for Credit Collection,20183.0
S169924,Send for Credit Collection,20183.0
S164976,Send for Credit Collection,20183.0
S167193,Send for Credit Collection,20183.0
S164963,Send for Credit Collection,20183.0
S164952,Send for Credit Collection,20183.0
S164857,Send for Credit Collection,20183.0
S166353,Send for Credit Collection,20183.0
P3455,Send for Credit Collection,20183.0
P3377,Send for Credit Collection,20183.0
S166362,Send for Credit Collection,20183.0
S170233,Send for Credit Collection,20183.0
S169783,Send for Credit Collection,20183.0
S170140,Send for Credit Collection,20183.0
P3533,Send for Credit Collection,20183.0
P3540,Send for Credit Collection,20183.0
S170087,Send for Credit Collection,20183.0
S167192,Send for Credit Collection,20183.0
S164987,Send for Credit Collection,20183.0
S166366,Send for Credit Collection,20183.0
S164703,Send for Credit Collection,20183.0
S161635,Send for Credit Collection,20183.0
S167115,Send for Credit Collection,20183.0
S165048,Send for Credit Collection,20183.0
S167318,Send for Credit Collection,20183.0
S167160,Send for Credit Collection,20183.0
S164721,Send for Credit Collection,20183.0
S161745,Send for Credit Collection,20183.0
S167303,Send for Credit Collection,20183.0
S161749,Send for Credit Collection,20183.0
S161375,Send for Credit Collection,20183.0
S167213,Send for Credit Collection,20183.0
S170052,Send for Credit Collection,20183.0
P3244,Send for Credit Collection,20183.0
S164812,Send for Credit Collection,20183.0
S164893,Send for Credit Collection,20183.0
S164715,Send for Credit Collection,20183.0
S161643,Send for Credit Collection,20183.0
S167164,Send for Credit Collection,20183.0
S164786,Send for Credit Collection,20183.0
S164985,Send for Credit Collection,20183.0
S167178,Send for Credit Collection,20183.0
S164759,Send for Credit Collection,20183.0
S169113,Send for Credit Collection,20183.0
S166420,Send for Credit Collection,20183.0
S167200,Send for Credit Collection,20183.0
S165018,Send for Credit Collection,20183.0
S167259,Send for Credit Collection,20183.0
S173027,Send for Credit Collection,20183.0
S164821,Send for Credit Collection,20183.0
S160976,Send for Credit Collection,20183.0
S167216,Send for Credit Collection,20183.0
S167173,Send for Credit Collection,20183.0
S164724,Send for Credit Collection,20183.0
S164904,Send for Credit Collection,20183.0
S164729,Send for Credit Collection,20183.0
S164799,Send for Credit Collection,20183.0
S161386,Send for Credit Collection,20183.0
S161266,Send for Credit Collection,20183.0
P1040,Send for Credit Collection,20183.0
S174393,Send for Credit Collection,20183.0
S169978,Send for Credit Collection,20183.0
S161400,Send for Credit Collection,20183.0
S170024,Send for Credit Collection,20183.0
S166347,Send for Credit Collection,20183.0
S169048,Send for Credit Collection,20183.0
S169130,Send for Credit Collection,20183.0
P3232,Send for Credit Collection,20183.0
S169868,Send for Credit Collection,20183.0
S168968,Send for Credit Collection,20183.0
S161021,Send for Credit Collection,20183.0
S170081,Send for Credit Collection,20183.0
S161398,Send for Credit Collection,20183.0
S164944,Send for Credit Collection,20183.0
S170064,Send for Credit Collection,20183.0
S169967,Send for Credit Collection,20183.0
S168756,Send for Credit Collection,20183.0
S169538,Send for Credit Collection,20183.0
S169860,Send for Credit Collection,20183.0
S169535,Send for Credit Collection,20183.0
S164907,Send for Credit Collection,20183.0
S169005,Send for Credit Collection,20183.0
P423,Send for Credit Collection,20183.0
S169001,Send for Credit Collection,20183.0
S166380,Send for Credit Collection,20183.0
S167040,Send for Credit Collection,20183.0
S167313,Send for Credit Collection,20183.0
S164733,Send for Credit Collection,20183.0
S169002,Send for Credit Collection,20183.0
S166334,Send for Credit Collection,20183.0
S161390,Send for Credit Collection,20183.0
S167175,Send for Credit Collection,20183.0
S161396,Send for Credit Collection,20183.0
S167249,Send for Credit Collection,20183.0
S166410,Send for Credit Collection,20183.0
S167344,Send for Credit Collection,20183.0
S167339,Send for Credit Collection,20183.0
S161292,Send for Credit Collection,20183.0
S165029,Send for Credit Collection,20183.0
S167237,Send for Credit Collection,20183.0
S170232,Send for Credit Collection,20183.0
P3164,Send for Credit Collection,20183.0
S169453,Send for Credit Collection,20183.0
P3745,Send for Credit Collection,20183.0
P3214,Send for Credit Collection,20183.0
S167295,Send for Credit Collection,20183.0
S170318,Send for Credit Collection,20183.0
S169796,Send for Credit Collection,20183.0
S161296,Send for Credit Collection,20183.0
S167964,Send for Credit Collection,20183.0
S164916,Send for Credit Collection,20183.0
S164707,Send for Credit Collection,20183.0
P3231,Send for Credit Collection,20183.0
S161743,Send for Credit Collection,20183.0
S164777,Send for Credit Collection,20183.0
S168997,Send for Credit Collection,20183.0
S164905,Send for Credit Collection,20183.0
P3746,Send for Credit Collection,20183.0
S169508,Send for Credit Collection,20183.0
S170150,Send for Credit Collection,20183.0
S169682,Send for Credit Collection,20183.0
P3155,Send for Credit Collection,20183.0
P3695,Send for Credit Collection,20183.0
S170246,Send for Credit Collection,20183.0
S170013,Send for Credit Collection,20183.0
P104,Send for Credit Collection,20183.0
S168683,Send for Credit Collection,20183.0
S167028,Send for Credit Collection,20183.0
S168612,Send for Credit Collection,20183.0
S170505,Send for Credit Collection,20183.0
P2430,Send for Credit Collection,20183.0
S176070,Send for Credit Collection,20183.0
S176071,Send for Credit Collection,20183.0
P2459,Send for Credit Collection,20183.0
S171651,Send for Credit Collection,20183.0
S176251,Send for Credit Collection,20183.0
P2589,Send for Credit Collection,20183.0
S164692,Send for Credit Collection,20183.0
S169431,Send for Credit Collection,20183.0
S164683,Send for Credit Collection,20183.0
S167031,Send for Credit Collection,20183.0
S161846,Send for Credit Collection,20183.0
S161851,Send for Credit Collection,20183.0
S164581,Send for Credit Collection,20183.0
S166986,Send for Credit Collection,20183.0
C22779,Send for Credit Collection,20183.0
S176009,Send for Credit Collection,20183.0
S171894,Send for Credit Collection,20183.0
S170604,Send for Credit Collection,20183.0
S172152,Send for Credit Collection,20183.0
P2463,Send for Credit Collection,20183.0
S171754,Send for Credit Collection,20183.0
S171740,Send for Credit Collection,20183.0
S176021,Send for Credit Collection,20183.0
S176207,Send for Credit Collection,20183.0
P2435,Send for Credit Collection,20183.0
P2434,Send for Credit Collection,20183.0
C22820,Send for Credit Collection,20183.0
S175932,Send for Credit Collection,20183.0
S176196,Send for Credit Collection,20183.0
S175852,Send for Credit Collection,20183.0
S171750,Send for Credit Collection,20183.0
S172174,Send for Credit Collection,20183.0
S161836,Send for Credit Collection,20183.0
S166618,Send for Credit Collection,20183.0
S162792,Send for Credit Collection,20183.0
S161870,Send for Credit Collection,20183.0
S161837,Send for Credit Collection,20183.0
S166630,Send for Credit Collection,20183.0
S170565,Send for Credit Collection,20183.0
S163817,Send for Credit Collection,20183.0
S171889,Send for Credit Collection,20183.0
P3796,Send for Credit Collection,20183.0
S169307,Send for Credit Collection,20183.0
S166313,Send for Credit Collection,20183.0
S169494,Send for Credit Collection,20183.0
P3737,Send for Credit Collection,20183.0
P3742,Send for Credit Collection,20183.0
P3738,Send for Credit Collection,20183.0
S167573,Send for Credit Collection,20183.0
S161852,Send for Credit Collection,20183.0
S162590,Send for Credit Collection,20183.0
S166445,Send for Credit Collection,20183.0
S163114,Send for Credit Collection,20183.0
S172153,Send for Credit Collection,20183.0
S172155,Send for Credit Collection,20183.0
P2188,Send for Credit Collection,20183.0
P236,Send for Credit Collection,20183.0
S161824,Send for Credit Collection,20183.0
S162598,Send for Credit Collection,20183.0
S172020,Send for Credit Collection,20183.0
S166950,Send for Credit Collection,20183.0
S162808,Send for Credit Collection,20183.0
S166905,Send for Credit Collection,20183.0
S162587,Send for Credit Collection,20183.0
S162597,Send for Credit Collection,20183.0
S162649,Send for Credit Collection,20183.0
S162771,Send for Credit Collection,20183.0
S171905,Send for Credit Collection,20183.0
S171900,Send for Credit Collection,20183.0
S170560,Send for Credit Collection,20183.0
S172030,Send for Credit Collection,20183.0
P245,Send for Credit Collection,20183.0
S175970,Send for Credit Collection,20183.0
S172090,Send for Credit Collection,20183.0
S171708,Send for Credit Collection,20183.0
P2457,Send for Credit Collection,20183.0
S172866,Send for Credit Collection,20183.0
P1774,Send for Credit Collection,20183.0
P2829,Send for Credit Collection,20183.0
S161860,Send for Credit Collection,20183.0
P2943,Send for Credit Collection,20183.0
S170752,Send for Credit Collection,20183.0
S163787,Send for Credit Collection,20183.0
S171052,Send for Credit Collection,20183.0
S172055,Send for Credit Collection,20183.0
S171773,Send for Credit Collection,20183.0
S172429,Send for Credit Collection,20183.0
S172960,Send for Credit Collection,20183.0
S171818,Send for Credit Collection,20183.0
P2227,Send for Credit Collection,20183.0
P2618,Send for Credit Collection,20183.0
P2084,Send for Credit Collection,20183.0
P2656,Send for Credit Collection,20183.0
S171303,Send for Credit Collection,20183.0
P2619,Send for Credit Collection,20183.0
P2593,Send for Credit Collection,20183.0
S172257,Send for Credit Collection,20183.0
P2591,Send for Credit Collection,20183.0
P2628,Send for Credit Collection,20183.0
S171201,Send for Credit Collection,20183.0
P1854,Send for Credit Collection,20183.0
S171810,Send for Credit Collection,20183.0
P259,Send for Credit Collection,20183.0
S171767,Send for Credit Collection,20183.0
P2421,Send for Credit Collection,20183.0
S171761,Send for Credit Collection,20183.0
P1685,Send for Credit Collection,20183.0
P1670,Send for Credit Collection,20183.0
P2151,Send for Credit Collection,20183.0
S169284,Send for Credit Collection,20183.0
S166671,Send for Credit Collection,20183.0
S170716,Send for Credit Collection,20183.0
S173165,Send for Credit Collection,20183.0
P2410,Send for Credit Collection,20183.0
P2420,Send for Credit Collection,20183.0
S171507,Send for Credit Collection,20183.0
S176074,Send for Credit Collection,20183.0
S162793,Send for Credit Collection,20183.0
S170649,Send for Credit Collection,20183.0
P2942,Send for Credit Collection,20183.0
S171777,Send for Credit Collection,20183.0
S171166,Send for Credit Collection,20183.0
P2605,Send for Credit Collection,20183.0
S171175,Send for Credit Collection,20183.0
S171755,Send for Credit Collection,20183.0
P3812,Send for Credit Collection,20183.0
S169219,Send for Credit Collection,20183.0
P3849,Send for Credit Collection,20183.0
S170967,Send for Credit Collection,20183.0
S171044,Send for Credit Collection,20183.0
P2761,Send for Credit Collection,20183.0
P2601,Send for Credit Collection,20183.0
P2603,Send for Credit Collection,20183.0
S171169,Send for Credit Collection,20183.0
S171095,Send for Credit Collection,20183.0
S170547,Send for Credit Collection,20183.0
P2771,Send for Credit Collection,20183.0
S171027,Send for Credit Collection,20183.0
P2683,Send for Credit Collection,20183.0
S169487,Send for Credit Collection,20183.0
S171744,Send for Credit Collection,20183.0
P3739,Send for Credit Collection,20183.0
S172887,Send for Credit Collection,20183.0
S162770,Send for Credit Collection,20183.0
S163237,Send for Credit Collection,20183.0
S158136,Send for Credit Collection,20183.0
S163380,Send for Credit Collection,20183.0
S166583,Send for Credit Collection,20183.0
S163546,Send for Credit Collection,20183.0
S175870,Send for Credit Collection,20183.0
S163348,Send for Credit Collection,20183.0
S163269,Send for Credit Collection,20183.0
S160242,Send for Credit Collection,20183.0
S163382,Send for Credit Collection,20183.0
S163345,Send for Credit Collection,20183.0
S166816,Send for Credit Collection,20183.0
S163149,Send for Credit Collection,20183.0
S163242,Send for Credit Collection,20183.0
S167542,Send for Credit Collection,20183.0
S192897,A,20183.0
S166940,Send for Credit Collection,20183.0
S166752,Send for Credit Collection,20183.0
S161882,Send for Credit Collection,20183.0
S166765,Send for Credit Collection,20183.0
S163401,Send for Credit Collection,20183.0
S166736,Send for Credit Collection,20183.0
S163442,Send for Credit Collection,20183.0
S176015,Send for Credit Collection,20183.0
S166750,Send for Credit Collection,20183.0
S163457,Send for Credit Collection,20183.0
P3821,Send for Credit Collection,20183.0
S169536,Send for Credit Collection,20183.0
